17.07.2021;17.07.2021;HOURLY;Sat;1;15 MINUTES;1;1;0;0
17.07.2021;17.07.2021;HOURLY;Sat;1;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;1;15 MINUTES;3;2;0;0
17.07.2021;17.07.2021;HOURLY;Sat;1;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;2;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;2;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;2;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;2;15 MINUTES;4;1;0;0
17.07.2021;17.07.2021;HOURLY;Sat;3;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;3;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;3;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;3;15 MINUTES;4;2;0;0
17.07.2021;17.07.2021;HOURLY;Sat;4;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;4;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;4;15 MINUTES;3;3;0;0
17.07.2021;17.07.2021;HOURLY;Sat;4;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;5;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;5;15 MINUTES;2;4;0;0
17.07.2021;17.07.2021;HOURLY;Sat;5;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;5;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;6;15 MINUTES;1;6;0;0
17.07.2021;17.07.2021;HOURLY;Sat;6;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;6;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;6;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;7;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;7;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;7;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;7;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;8;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;8;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;8;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;8;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;9;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;9;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;9;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;9;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;10;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;10;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;10;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;10;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;11;15 MINUTES;1;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;11;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;11;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;11;15 MINUTES;4;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;12;15 MINUTES;1;6,0;101,0;16,4
17.07.2021;17.07.2021;HOURLY;Sat;12;15 MINUTES;2;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;12;15 MINUTES;3;0;0;0
17.07.2021;17.07.2021;HOURLY;Sat;12;15 MINUTES;4;0;0;0
